id,text,label
s_3901,"el estudio que cita vox continuamente para respaldar su argumento sobre las manadas y los inmigrantes, la cifra del 70%, se llama agresores sexuales con víctima desconocida. se publicó en 2018, con datos que abarcan los años 2009-2013.",0
s_657,"directo  url abascal: ""hay que acabar con la sanidad universal para inmigrantes"" #10n url",1
s_2723,"pues eso,si está funcionando la reforma laboral y yolanda díaz está sacando pecho de los buenos resultados q da,¿cuál es el motivo d querer derogarla?criticarla y presumir d los buenos datos q da su aplicación,no es muy coherente, pero claro up vive del fanatismo d sus votantes.",0
s_881,"lo primero es que cojones hacemos permitiendo entrar s infectados inmigrantes ilegales?, lo segun es que si ahora les tenemos que pagar un hotel 6 estrellas, pisan suelo españold y tienen techo y sanidad gratis que mas quieren??",1
s_1166,cada día queda más claro que los  votan absurdeces.,0
s_2096,hazme el favor y deja el puño para otras cosas,0
s_66,y yo con infarto y un stem puesto buscandome la vida,0
s_870,"no te estoy incluyendo ahí a los inmigrantes ilegales, que obviamente no vienen aquí por la sanidad precisamente. te hablo de países extracomunitarios, eeuu, rusia...que vienen, se operan y adiós. es lo que pasa cuando tienes un sistema sin filtros. total, lo vas a pagar tú.",1
s_1109,lo cual demuestra que algunas razas no respetan las costumbres de otras y ademas confirma que hay razas con menor inteligencia que otras,1
s_3512,"como sanchez siga asi, fomentando o apoyando la inmigracion ilegal, desde luego que a vox lo hará mucho mas grande de lo que es.",0
s_3623,"en españa sabemos más de esto que ningún otro país de uropa. en 1610, después de muchos devaneos y perdones hubo que expulsar a los moriscos. las razones de aquella expulsión son las mismas que están ahora sobre la mesa. adelante vox",1
s_3731,"con motivo de los movimientos migratorios de mujeres hacia nuestro territorio y la afluencia de personas desplazadas desde ucrania,
 organiza este jueves, 21 de abril, una mesa debate: “los derechos de las mujeres extranjeras víctimas de violencia de género”. url",0
s_1860,cuanto analfabeto. ni leer gráfica,0
s_3648,en andalucia posicionaros salga quien salga dejadles ver españa viva y que se arreen entre ellos las generales estan ganadas my general,0
s_799,he aquí a un personajillo que dice que estamos obligados a pagar la sanidad de los inmigrantes ilegales y en cambio considera que no tiene que pagar el respirador a un españold porque no piensa como el. menudo nazional socialista. url,1
s_2852,"lo de en mi casa no te importa. por otro lado, deberías mejorar notablemente tu comprensión lectora, cenutrio.",0
s_1163,cuando no se han leído 3 libros.,0
s_3941,"nos vuelven a dar la razón.

 el único estudio que se ha realizado sobre agresiones sexuales en españa con datos del ministerio del interior lo confirma: el 69% de las agresiones sexuales en manada las comenten extranjeros.

(minuto 1:46, telediario de tve de hoy) url",1
s_4233,invasión en toda regla,1
s_1593,no se quien es mas retrasado este salta vallas o los que le votaron para que este ahí,1
s_3528,"esperemos que no dure mucho más en el cargo, porque todo lo que toca se lo ""carga"".",0
s_595,el modelo del pp fué tan bien que pasamos de ser una comunidad por encima de la media a estar muy por debajo en 20 años. malditos inmigrantes!,0
s_3215,"por ejemplo qué ideología se aplica cuando no se permite que nadie en su finca corte el río que pasa por su finca
qué ideología se aplica para que la pena a un delito sea mayor o menor o enfocado en tal sentido",0
s_3380,"también igual conviene recordar que gran parte de la culpa de que esos países estén como estén la tienen las potencias europeas, que básicamente nos dedicamos a saquear áfrica.",0
s_2840,"rajoi era un corrupto como la mitad de su partido que tiene cojones el tema de defenderle cuando no sabia ni hablar.

por otro lado ya es casualidad que la reforma laboral tan genial y que tanto te gusta no ha funcionado hasta que ha llegado un gobierno social democrata",0
s_695,"los inmigrantes ilegales suelen cobrar por jornadas o por horas, sin contrato ni seguro médico. los legales tienen contrato pero sólo las empresas buenas y el estado pagan seguro médico, el resto van a  la sanidad pública (si tienen ingresos bajos) o se tiene que pagar uno +",1
s_3906,"ahi te he puesto un hecho. si lo hace el hombre, se juzga por viogen y tiene unas penas, si lo hace la mujer, violencia en ambito familiar y tiene unas penas mucho menores.
eso no es igualdad.",0
s_754,"sabias palabras, y para los que no les gusta esto que hacen aqui vallan hacer caridad, sin propaganda a nadie, y dejen de criticar a vox por criticar",0
s_3621,propongo medida 101 salirse de este acuerdo tan rápidamente como se pueda,0
s_1780,medidas de protección? si en las colas del hambre. contamos los ertes? contarnos la precariedad? contamos quién cuenta? gobierno de la mentira. ruina.,0
s_73,"cuanto costará a los ciudadanos la ""decencia política"" del psoe....cuanto más subiran los impuestos?.",0
s_2804,"lo que no has exigidos a los corruptos gobiernos anteriores, se lo exigen a una gran ministra, aunque te joda, lo es!.
gran desastre eres tú, que se nota que no eres asalariado. o si?",0
s_12,por supuesto a costa de la tan socorrida clase trabajadora (les encanta el termino) que igual vale para un roto que para un descosido.,1
s_3730,"ese discurso ya cansa…

que si te identifican por ser extranjero, que si desnudos a menores extranjeros, que si los policías victimizan a las mujeres víctimas de violencia de género

estamos en españa y no en venezuela

deberías agradecer a los policías su labor
",0
s_2847,"en el programa del gobierno? en el mismo donde no pone nada del peaje de las autopistas?
yo no voto, me dan vergüenza estos políticos, valoró mi voto y a quien se lo doy.
lo que pasa es que si voto izquierdas me sale más caro y los servicios públicos no mejoran...",0
s_586,cuando ves lobbies por todas partes. próximamente el lobby gallináceo.,0
s_3514,indudable usted ha venido diciendo la inmigración debe ser legal y ordenada sin olvidar la deuda q los paises tienen con áfrica q ha sido expoliada incluida china que está siendo la gran expoliadora actual.un plan marshal para áfrica mejor q regalar dinero para parar inmigración,0
s_964,pues que se vaya al suyo!,1
s_1581,"yo voto por quitar el ramadan y la fiesta del cordero, maltrato animal en ambos casos",1
s_258,"por lo que veo, no se quejan, no hacen guarimbas. están iguales a los sudamericanos: en los laureles",0
s_1388,yo lo que todavía no entiendo es cómo este hijo d. l. g.p. esta cobrando un sueldo españold.,1
s_1864,"miente más que habla doña tucán .
estamos más arruinados que nunca .
no podéis taparlo .
ya os queda menos . ",0
s_1562,"por que esta gente que come del estado ,no respeta las tradiciones del pais de acogida,sino esta contento que se marche por donde ha venido,en fin
como esta gente vuelva a salir en las proximas elecciones , creo que no,nos cambian los reyes por los drag queen.",1
s_3433,"es un pacto no vinculante, que 150 países se pasarán , si quieren, por el arco del triunfo.",0
s_861,por otra parte se piensa que en la sociedad no existe el machismo url,0
s_3322,cierto....,0
s_2985,"gracias a la reforma laboral del pp, que es la que introduce la figura que permite que ahora se acojan a un erte.

por otro lado, es gente que está cobrando del paro y sin trabajar, pero esta señora los cuenta como ""ocupados"".

gran gestión, sí.",0
s_3307,"no existe nada más terrible para un país, que tener un presidente de gobierno si que haya sido votado por los ciudadanos, sin capacidad y para colmo un inconsciente total.",0
s_3597,"mentiroso e hipócrita. si llevas veinte años viviendo del cuento, mejor quédate calladito. y por cierto, uno de los ""valores patrios"" que tiene este país es el de la solidaridad, o ese no te gusta?? manipulador",0
s_1887,"39,8% de paro juvenil y cuentan a los de los erte como empleados. que no te ciegue el sectarismo.",0
s_2059,"nuestra deuda  está a niveles inferiores a las demas grandes economias de la zona euro, se lo puede permitir",0
s_1502,y este tipo porque no se va a su choza en su país a opinar de nuestras costumbres,1
s_3097,"insisto, es que a mí no me parece mal que una empresa pueda constituir un plan de pensiones privado. allá ellos con su dinero.
siempre que se garantice un sistema público de pensiones que sea suficiente, me parece bien.",0
s_3956,"pues no ponemos ninguna. si lo digo es para que se vea la absurdez del comentario. siempre que dicen una estadística de esta manera no dicen lo que quieren hacer al respecto, yo lo que digo es que cualquier cosa que quieran hacer contra los inmigrantes por esto vale x2 en hombres",0
s_604,"es de logica, quien no contribuye al funcionamiento de la sanidad con sus impuestos no tiene derecho a ella. los ciudadanos españoles todos pagan sus impuestos y darles lo mismo a los que pagan menos no me gusta, si a ti te gusta bueno pero a mi no",1
s_3471,"que acciones tiene pensado tomar  para denunciar ese acuerdo??

existe un vacío mediático que impide que la importancia de este acuerdo sea comprendido por la ciudadanía.

tenéis intención de romper ese pacto de silencio de la socialdemócracia?",0
s_2137,otro estómago agradecido,0
s_235,"si tienes esa manera de pensar no me extraña que reces para salvar tu alma, llena de racismo y odio y vacía de humanidad, que demuestras al extrañarte  o quejarte de salvar vidas humanas.",0
s_4008,"2.8 eficacia.
"" lo q tocan,lo joden. dios mio!!""
--
la policía alerta de q se libera a inmigrantes sin saber si tienen o no covid.
denuncian la falta de civismo que muestran los inmigrantes,q han roto gran parte del mobiliario hospitalario.()

url",1
s_3951,es que a mí lo que me resulta extraño es que solo vox defienda que la inmigración tiene que ser legal y ordenada y le digan xenófobo y se pueda defender la inmigración ilegal como dicen todos y parezca lo normal,1
s_4126,"5.84 inmigracion
""ahora otro caso de violencia de extranjeros en bilbao.
y van......!!!
------------------
en rrss otro vídeo de violencia. ahora en bilbao. y mientras la sociedad se degrada, los políticos a sus intereses url",1
s_2439,pues estarás igual pero te harás la idignadita y saldrás mas a la calle a manifestarte que es lo que realmente importa!!,0
s_3569,me cojo la pasta y me piro a alaska,0
s_1986,"vaya parece que la reforma laboral funciona...
ya sabes, si va bien, no lo toques...
arregla primero lo de los erte, si tal",0
s_932,qué ganas de otras elecciones en madrid y que ayuso no deje ni las raspas de esta recua de odiadores de españa…,0
s_822,"por eso los inmigrantes con dinero, son siempre bienvenidos. los pobres no.",0
s_3549,"en un video viral del viaje de una primera dama a kenya , una multitud de niños negros la despiden amorosamente. ojalá ella y mrs. gómez nunca los traicionen. parece que quieren repoblar el ""black belt "" . nosotros los latinos debiéramos mirar hacia nuestras ciudades latinas.",0
s_4018,"5.7 inmigracion
inmigrantes ilegales de origen argelino a su llegada a españa y su posterior traslado a un pabellón.
bailan sabiendo q pronto  quedaran en libertad ante la imposibilidad de enviarlos a los cie, cerrados el gobierno de ps ()
 url",1
s_2110,"pues yo recuerdo unas colas del paro impresionantes con el pp. las nunca vistas.

yolanda ha conseguido que se duplique las personas ocupadas y en un pandemia. la reforma laboral del pp solo sirve para explotar y que los ricos se lleven todo el pastel de la produccion",0
