id,text,stereotype_a1,stereotype_a2,stereotype_a3,stereotype,stereotype_soft,implicit_a1,implicit_a2,implicit_a3,implicit,implicit_soft
d_677_05,"Mira que son malos y rastreros, a parte de delincuentes que campan a sus anchas sin que la Justicia les meta mano, que no tienen piedad con la pobre gente que ha perdido su empleo",0,0,0,0,0.0474,0,0,0,0,0.0474
d_678_01,De las pocas y mejores ideas que ha tenido este partido.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_678_02,"Medida inteligente y con doble intencionalidad: Si se los legaliza pasarían a tener un nombre y apellidos conocidos, tendrían un número de NIE, o sea, estarían identificados, no como ahora que son unos invasores infiltrados e incontrolados.",1,1,1,1,0.9526,1,1,0,1,0.7311
d_678_03,"Están entre nosotros y no sabemos quiénes son, ni dónde viven, no sabemos nada.",1,1,1,1,0.9526,1,0,1,1,0.7311
d_678_04,"Echar no se los puede echar, ni con ellos aquí tenemos mano de obra barata suficiente, cómo los vamos a echar?.",1,1,1,1,0.9526,0,1,1,1,0.7311
d_678_05,Por fin algo medio sensato.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_679_01,NO NO NO NO NO NO ESPAÑOLES DESPERTAR TENEMOS QUE DESENTERRAR EL HACHA DE GUERRA NO NO NO NO NO NO,1,1,1,1,0.9526,1,0,1,1,0.7311
d_680_01,Págales tú con tu sueldo podemita.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_680_02,El que te pagan por escribir aquí.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_680_03,Se solidario.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_681_01,¿600.000 de esos que tiran piedras a la policía en Valencia como pago por los servicios prestados por España o de los que se dedican al trapicheo desde que llegaron y no harán nada más en toda su vida?,1,1,1,1,0.9526,1,0,1,1,0.7311
d_681_02,"Los que tengan trabajo legal y formación que se queden, el resto a su casa, como en cualquier país serio del mundo.",1,1,1,1,0.9526,1,1,0,1,0.7311
d_681_03,"Y a ver cuando empezamos a controlar de verdad los ""turistas"" sudamericanos, que son una plaga y lo de volver a su casa no lo tenían en su cabeza ni cuando entraron.",1,1,1,1,0.9526,1,0,1,1,0.7311
d_682_01,"Si, pero cuando con esas condiciones DIGNAS, como tú dices, te pidan 6 o 7 euros por 1 kilo de tomates, o 7 euros por 1 kilo de papas, estás seguro que vas a querer que continúen esas condiciones DIGNAS como tú dices.",0,1,0,0,0.2689,0,1,0,0,0.2689
d_682_02,Cuanta hipocresía y cinismo a costa de los demás.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_683_01,Un bote de humo para distraer a la plebe de la corrupción machista de su jefe.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_683_02,Y de paso ganarse el voto subvencionado de a los que les importa una higa España y han venido a pillar cacho de los que madrugan todos los días.,1,1,1,1,0.9526,1,1,0,1,0.7311
d_684_01,600000 ilegales y no pasa nada.,1,1,1,1,0.9526,0,0,0,0,0.0474
d_684_02,Luego voy yo y si me retraso en pagar algo me crujen.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_685_01,"Efectivamente, pero en España no es una actividad perseguida utilizar el dinero de los contribuyentes para comprar votos.",1,0,0,0,0.2689,1,0,0,0,0.2689
d_685_02,"En Venezuela, tampoco.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_686_01,Yo lo veo así.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_686_02,"Para ser competitivo en precios o ganarse su cuota de beneficio empresarios, contratan inmigrantes desesperados x trabajar en condiciones indignas y les prometen que el resto del sueldo se lo llevarán a costa de todos los españoles.",1,1,1,1,0.9526,0,1,1,1,0.7311
d_686_03,"Al final voy a volver a los 90 cuando era un adolescente y todo me importaba una caca, por que me voy a morir envenenado a este paso @user #346",0,0,0,0,0.0474,0,0,0,0,0.0474
d_687_01,Ningún problema si trabajan y cotizan; y si aceptan mismos derechos y obligaciones que el resto de los ciudadanos de este país.,1,1,1,1,0.9526,1,1,0,1,0.7311
d_687_02,Ve a cualquier otro país y solicita la nacionalidad... verás cuál es la respuesta.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_687_03,"Por cierto, tú te apuntaste a la lista de trabajadores del campo para echar una mano...?",0,0,0,0,0.0474,0,0,0,0,0.0474
d_687_04,O eres uno de esos ricos que dices y pasas de esos trabajos...?,0,0,0,0,0.0474,0,0,0,0,0.0474
d_688_01,CANTERA DE VOTOS CAUTIVOS COMO EN LA ANDALUCÍA DEL P$oe..,1,0,0,0,0.2689,1,0,0,0,0.2689
d_688_02,"600.000 votos para la izquierda que serán más de 1 millón cuando vayan a Marruecos, Argelia, Senegal, etc, a traer esposa.",1,1,1,1,0.9526,1,1,1,1,0.9526
d_688_03,"Todavía faltan varios años pero ZParo hizo nacionalizaciones masivas en 2006-2007 y ha pasado mas de una década, todos ya pueden votar a P$oe o a Podemos.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_689_01,Esto cambiará cuando dos menas le roben la silla y la cartera.,1,1,1,1,0.9526,1,0,1,1,0.7311
d_690_01,cortina de humo para tapar el caso DINA,0,0,0,0,0.0474,0,0,0,0,0.0474
d_691_01,"600.000 votos, es todo lo que les interesa.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_691_02,"Si hacen eso, mañana tenemos a 50 millones de Africanos listos para cruzar el estrecho.",1,1,1,1,0.9526,1,0,1,1,0.7311
d_692_01,"La propuesta real será pasar de tener miles de menas y temporeros a tener miles de menas, miles de pagas, subvenciones y votos y de nuevo escasez de temporeros.",1,1,1,1,0.9526,1,1,1,1,0.9526
d_692_02,Es peor el remedio (que no es) que la enfermedad (que se agrava).,0,0,0,0,0.0474,0,0,0,0,0.0474
d_693_01,Estamos locos o que?,0,0,0,0,0.0474,0,0,0,0,0.0474
d_693_02,Los de podemos están Locos de atar...,0,0,0,0,0.0474,0,0,0,0,0.0474
d_693_03,primero arregla españa y después os metéis a las hermanitas de caridad!!!,0,0,0,0,0.0474,0,0,0,0,0.0474
d_693_04,España se va a convertir es un país tercermundista....,1,1,1,1,0.9526,1,0,1,1,0.7311
d_693_05,"lo veremos con este grupito q habla en voz baja, ajjj",0,0,0,0,0.0474,0,0,0,0,0.0474
d_694_01,Regularizar el que vivan del robo el trapicheo y del esfuerzo y trabajo de los españoles.,1,1,1,1,0.9526,1,0,1,1,0.7311
d_694_02,Iglesias porqué nos odias tanto?,0,0,0,0,0.0474,0,0,0,0,0.0474
d_695_01,"Claro que si Pablo, todos legalizados y todos con su paga, los pringaos de los Españoles a currar para toda esta gente.",1,1,1,1,0.9526,1,1,1,1,0.9526
d_696_01,Lo de los inmigrantes sin papeles es lo mismo que la prostitución.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_696_02,Las mismas personas de los distintos grupos están en un limbo legal.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_696_03,"Ni la prostitución es ilegal ni perseguida, pero es consumida.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_696_04,"Los inmigrantes no tienen papepeles, pero una gran parte de empresarios agricolas y de la construcción,los emplea en semi esclavitud.",1,1,1,1,0.9526,0,1,1,1,0.7311
d_696_05,Y todas las formaciones políticas callan; luego otorgan.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_697_01,Lanzan esto como cortina de humo y para ganar votos cautivos.,1,0,0,0,0.2689,1,0,0,0,0.2689
d_697_02,"Estos pijos progres, que jamas vivirán con los inmigrantes, quieren colarnos a todo el tercer mundo para llevarnos a la miseria (pues les estamos pagando subvenciones de 600 euros​/mes a menas e inmigrantes ""sin recursos"") y destruir España, pues odian su historia, su cultura, su democracia liberal, su libertad y sus tradiciones.",1,1,1,1,0.9526,0,1,1,1,0.7311
d_697_03,"Ya hay 7 millones de inmigrantes en España, 2 de ellos ya nacionalizados: demasiados, mientras haya millones de parados en España.",1,1,1,1,0.9526,1,0,1,1,0.7311
d_697_04,"Si os fijáis el día de las elecciones en vuestro colegio electoral, veréis que los latinos y magrebíes ya nacionalizados votan masivamente al PSOE y Podemos, pues quieren seguir viviendo de las paguitas que pagamos los españoles.",1,1,1,1,0.9526,0,0,0,0,0.0474
d_698_01,"Pues 600.000 votos mas para el chepas, anda que no es listo ni ná!",0,0,0,0,0.0474,0,0,0,0,0.0474
d_699_01,"Si tienen título, oficio y beneficio bienvenidos sean.",1,1,1,1,0.9526,1,0,0,0,0.2689
d_699_02,"Pero si son unos vagos y maleantes (como decía la antigua ley que tanto odian algunos del partido de este ""científico"") pues solo servirán como carne de cañón para hacer escraches, acosar a la policía y lo que les manden sus futuros amos podemitas para calentar ""las calles""",1,1,1,1,0.9526,1,0,1,1,0.7311
d_700_01,Lo mío es peor.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_700_02,En el 95 ya había pasado mi primera crisis gracias a los socialistas.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_700_03,Ya voy por la tercera.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_700_04,"Y encima, aguantando a Echenique.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_700_05,"No te quejes, que eres afortunado.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_701_01,"Eso, eso y luego que vengan otros 600000 y también los legalizamos y después mas, verás que bonito país se nos va a quedar.",1,1,1,1,0.9526,1,1,1,1,0.9526
d_702_01,CANTERA DE VOTOS CAUTIVOS COMO EN LA ANDALUCÍA DEL P$oe..,1,0,0,0,0.2689,1,0,0,0,0.2689
d_702_02,"600.000 votos para la izquierda que serán más de 1 millón cuando vayan a Marruecos, Argelia, Senegal, etc, a traer esposa.",1,1,1,1,0.9526,1,1,0,1,0.7311
d_702_03,"Todavía faltan varios años pero ZParo hizo nacionalizaciones masivas en 2006-2007 y ha pasado mas de una década, todos ya listos para votar a P$oe o a Podemos.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_703_01,Podemos son unos indigentes intelectuales que nunca deberían haber accedido al Gobierno.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_703_02,"Carecen de fundamento, ellos piensan en sus posibles votos y toman medidas perjudiciales para España y los españoles.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_703_03,Hay que regularizar la inmigración y a los que desean trabajar e integrarse en el país se le arreglan los papeles con los mismos derechos de cualquier español.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_703_04,"A los que viven del delito, okupas o MENAS a reintegrarlos a sus paises de origen.",1,1,1,1,0.9526,1,0,0,0,0.2689
d_703_05,Es un tema delicado e importante que hay que afrontarlo sin hipocresía.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_704_01,Pues 600.000 personas que estan.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_704_02,De que pais proceden?,0,0,0,0,0.0474,0,0,0,0,0.0474
d_704_03,Se les puede enviar a cualquier pais?,0,0,0,0,0.0474,0,0,0,0,0.0474
d_704_04,"Si no, porque no se les reconoce se les fumiga al estilo hitleriano?",0,0,1,0,0.2689,0,0,0,0,0.0474
d_704_05,Se les mete en un campo de concentracion?,0,0,1,0,0.2689,0,0,0,0,0.0474
d_704_06,"Si han trabajado y trabajan sin papeles, se les debe reconocer.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_704_07,"En Huelva o Almeria, donde gana Vox por goleada, los migrantes son los trabajadores habituales y sus condiciones son de miseria.",1,1,1,1,0.9526,0,1,0,0,0.2689
d_704_08,Vox agita y se beneficia.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_705_01,todas no. Podemos si intenta cambiarlo.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_705_02,Con la inspeccion de trabajo y en contra de PP y Vox.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_706_01,Fuera inmigrantes pero ya!!!!,1,1,1,1,0.9526,1,1,1,1,0.9526
d_707_01,"para ofrecer condiciones dignas a los españoles, deberia de ser España un pais no capitalista.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_707_02,"No se puede poner un salario, salvo el minimo.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_708_01,Trabajadores españoles ya sabéis a quienes defienden los de Podemos.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_708_02,A los inmigrantes ilegales.,1,1,1,1,0.9526,0,0,0,0,0.0474
d_708_03,No tenemos bastante crisis y bastante paro en nuestro país para que los de Podemos pongan como una de sus principales prioridades a los que viene en patera.,1,1,1,1,0.9526,1,0,1,1,0.7311
d_708_04,Y son los de Podemos los que en connivencia con las mafias los traen a nuestro país para hacer precisamente lo que quieren hacer: regularizarlos y que sean un caladero de votos asegurado.,1,1,1,1,0.9526,1,1,1,1,0.9526
d_709_01,"Podemos en vez de resolver problemas, los crea.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_709_02,Podemos es una rémora para España.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_709_03,Y Sánchez que los aupa también.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_710_01,"Sí Iglesias , que los regularicen y luego que okupen nuestras casas.",1,1,1,1,0.9526,1,0,1,1,0.7311
d_710_02,Y tu a mandar en España y todos a callar.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_710_03,Qué bonito!!!!Qué ideal!!!!!,0,0,0,0,0.0474,0,0,0,0,0.0474
d_711_01,"Los hacemos españoles ipso facto y les damos una paguita, no quiero ni pensar como deben de soñar estos vividores en conseguir dos millones de votos de esos nuevos españoles de alquiler para seguir en el poder, esta visto que esta gentuza esta empeñada en acabar con España, de cualquier forma.",1,1,1,1,0.9526,1,1,1,1,0.9526
d_712_01,"No vengas con cuentos de Vox,cada inmigrante que venga con contrato de trabajo,si no no entra,como hace el resto del mundo,tan difícil es de entender?",1,1,1,1,0.9526,1,0,0,0,0.2689
d_713_01,Esto merece una revolución por parte de la gente sensata YA.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_713_02,Ilegalizar a este partido de tarados suicidas es una urgencia .,0,0,0,0,0.0474,0,0,0,0,0.0474
d_714_01,Mas urgente que la legalizacion de inmigrantes sin papeles es la ILEGALIZACION de Podemos con papeles y todo.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_715_01,En un país medianamente serio serían expulsadas y aquí en este país de pandereta se premia la ilegalidad. De pena.,1,1,1,1,0.9526,1,0,1,1,0.7311
d_716_01,Aceptamos si a cambio desapareces tú y tu jefe,0,0,0,0,0.0474,0,0,0,0,0.0474
d_717_01,Porque no facturais al porteño con destino a La Plata y que practique lunfardo con las vacas en la Patagonia???,0,0,0,0,0.0474,0,0,0,0,0.0474
d_718_01,Esto es traición a la patria que algún día le dio cobijo.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_718_02,Necesita 300.000 para que le empujen la silla y 300.000 para que le hagan de alfombra humana.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_718_03,En que condiciones habrá llegado Echenique al país??,0,0,0,0,0.0474,0,0,0,0,0.0474
d_719_01,Yo propongo que los ilegales sean expulsados DE INMEDIATO.,1,1,1,1,0.9526,1,1,0,1,0.7311
d_719_02,¿Darles pagas? NO con mi dinero.,1,1,1,1,0.9526,1,1,1,1,0.9526
d_720_01,"Yo, si no se consigue reducir la entrada de inmigrantes ilegales, no le veo buena solución.",1,1,1,1,0.9526,0,0,0,0,0.0474
d_720_02,Legalizar a los ilegales es premiar los y tiene efecto llamada.,1,1,1,1,0.9526,0,1,0,0,0.2689
d_720_03,"Por otro lado, tener 600 000 personas en el limbo, me parece otra barbaridad.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_721_01,hay que salair a la calle a manifestarse y pedir ELECCIONES YA MISMO !!,0,0,0,0,0.0474,0,0,0,0,0.0474
d_722_01,"los comunistas lo que estan buscando es crear una guerra saben perfectamente que esta es una medida que nadie quiere ,su finalidad como buen antisistema es crear conflicto y llevarnos al enfrentamiento ..",0,0,0,0,0.0474,0,0,0,0,0.0474
d_722_02,hay que salir a las calles a manifestarse y pedir la dimision de esta gentuza ..,0,0,0,0,0.0474,0,0,0,0,0.0474
d_722_03,ELECCIONES YA MISMO,0,0,0,0,0.0474,0,0,0,0,0.0474
d_723_01,Podemos lo que quiere es asegurarse votantes.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_724_01,"la insistensia de pudremos por legalizar hasta las moscas que vienen de fuera es para que haya mas gente buscando trabajo ,estos lo haran por la mitad de lo que lo hacemos nosostros y las empreesas contrataran a sudafricanos para pagar menos ,nosotros o aceptamos la misma paga o vamos a la calle ..",1,1,1,1,0.9526,0,1,1,1,0.7311
d_724_02,empobrecer es el fin de esta gentuza ..,0,0,0,0,0.0474,0,0,0,0,0.0474
d_724_03,existiran ricos y poibres ..,0,0,0,0,0.0474,0,0,0,0,0.0474
d_724_04,clase media destruida totalmente,0,0,0,0,0.0474,0,0,0,0,0.0474
d_725_01,tu eres uno de esos 600 mil no ??,0,0,0,0,0.0474,0,0,0,0,0.0474
d_725_02,tu no eres Español ..,0,0,0,0,0.0474,0,0,0,0,0.0474
d_725_03,"no los queremos aqui ,vuelvete a sudamerica alli de donde has salido,ya demasiados problemas tenemos para que venga gente como tu a traer mas problemas ,aqui se necesitan soluciones y tu eres parte del problema ,tienes que respetar lo que desea la mayoria de los españoles ,de lo contrario vete",1,1,1,1,0.9526,1,1,0,1,0.7311
d_726_01,hundidas podemos pretende regularizar a 600.000 emigrantes para asi poder tener comprados 600.000 votos y dar pagas a costas de los trabajadores de este pais para no hundirse mas,1,1,1,1,0.9526,1,0,1,1,0.7311
d_727_01,acogelos en tu casa ..,1,0,0,0,0.2689,1,0,0,0,0.2689
d_728_01,Hasta cuándo y hasta cuánto tenemos que aguantar este buenismo hipócrita y falso?,0,0,0,0,0.0474,0,0,0,0,0.0474
d_728_02,"Ésto se llama tambien ""Progresismo?.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_728_03,Todos los nuestros están al menos como van a estarlo todos éstos que nos entran por nuestras fronteras?,0,1,0,0,0.2689,0,1,0,0,0.2689
d_728_04,¡HASTA LOS HUMILDES!,0,0,0,0,0.0474,0,0,0,0,0.0474
d_728_05,Primero los de aquí carajo!,0,0,1,0,0.2689,0,0,1,0,0.2689
d_728_06,Tan difícil de entender?,0,0,0,0,0.0474,0,0,0,0,0.0474
d_729_01,Esta gentuza se carga al país en dos telediarios,0,0,0,0,0.0474,0,0,0,0,0.0474
d_730_01,Expulsion de echenique de españa ya1,0,0,0,0,0.0474,0,0,0,0,0.0474
d_731_01,"Pues 600.000 votos mas para podemos y 300 o 400 mil salarios con cargo a los contribuyentes,",1,1,1,1,0.9526,1,1,0,1,0.7311
d_731_02,Han visto que fácil es mantenerse en el gobierno?,0,0,0,0,0.0474,0,0,0,0,0.0474
d_732_01,"Lo único que les interesa de esos 600000 son sus votos, porque esos votan todos en cuanto les prometan unos eurillos de los presupuestos -esas cuentas que se hacen con los tres diezmos que pagamos obligatoriamente los que tenemos que trabajar sin posibilidad de ocultar nada-",1,1,1,1,0.9526,1,1,1,1,0.9526
d_732_02,O alguien tiene duda de para quienes serán esos 600000 votos?,0,0,0,0,0.0474,0,0,0,0,0.0474
d_733_01,La estrategia de Podemos y de Sanchez es la misma.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_733_02,Conseguir el mayor numero de personas en estado de necesidad en España para asi tenerles cautivos con las subvenciones y amarrar su voto.,1,1,1,1,0.9526,1,1,1,1,0.9526
d_733_03,"Si luego el pais se va al garete, pues mucho mejor, mas miseria y mas voto para la izquierda. Yo enviaba a Echenique a los suburbios de Argelia o Senegal, ya que tanto le gusta la inmigracion.",1,0,0,0,0.2689,1,0,0,0,0.2689
d_734_01,"Ah, muy bien. Como ya se han pagado los ERTES, el paro y las pensiones llegan para todos, se puede dar el ingreso mínimo vital sin caer en un déficit espantoso, se han recuperado todos los puestos de trabajo destruidos con la pandemia, los menas están superbien atendidos y con posibilidades de futuro, y en general todo va de maravilla, pues oye, está muy bien que traigamos más gente.",1,1,1,1,0.9526,1,1,1,1,0.9526
