id,text,stereotype_a1
s_4025,"5.13 INMIGRACION

En Cartagena cambian de madrugada de centro, a niños autistas y a sus terapeutas, hasta el colegio Villalba para alojar a los inmigrantes.
 (@user 31/7)

URL
 URL",1
s_2681,"Cuando comienzan los indultos aunque te recomienden tus asesores o tu criterio que sean suaves, dice mucho de ti. Lo siento pero tu comentario carece de sentido, me refiero al primero y tu honor se ha desmoronado.",0
s_3709,Igual sus padres no deberían hacer eso a sus hijos.,0
s_453,"Todos queremos que las mafias dejen de forrarse con la inmigración ilegal. La solución no es dejar morir a los inmigrantes en el mar, pedazo de m...",1
s_1204,"Serigne te puedes volver por donde viniste o también puedes irte a la mierda. Decide tú, con libertad.",1
s_921,Y este de que coño habla ??,0
s_3354,La firma de ese acuerdo no tiene validez porque está hecha por un okupa.,0
s_2566,Qué ha hecho?,0
s_3702,"Un total de 2.589 mujeres fueron víctimas de la violencia de género en Extremadura en 2021, un 16,3 % más que el año anterior, de las que 2.229 eran españolas y 360 extranjeras, según datos del @user #EfeExtremadura",0
s_996,"Si hay un rey mago negro, q suele ser el ma querido, JA!!",0
s_1544,Por si no tuviéramos suficientes gilipollas aquí ahora los importamos.,1
s_3023,Aumento del 0% se cubren si no decreceria 🤦🏼‍♂️,0
s_220,Nuestros hijos,0
s_1525,Este señor no sabe lo gue dice deberían de expulsarlo de la política y a todo los de podemos están destruyendo el país españa no se merece estos políticos gobierno dimision ya,0
s_1408,A mi me parece que este hombre se limita a recitar los guiones que le escriben otros.,0
s_2553,Menos paro es buena noticia. Pero con 400.000 en el limbo y bajada de empleo privado y autónomos. A ver dónde estamos a medio plazo,0
s_1922,Apañao estás !!!,0
s_2550,"Y 9s pensáis que un partido como voxmierdas que lo que quiere es privatizarlo TODO, que los obreros cobréis menos, y que sólo mira para los ricos os va a dar libertad? Que libertad tendréis si privatiza la educación, la sanidad y los servicios públicos? Me lo explicas?",0
s_323,De mal en peor y tiro porque me toca,0
s_1350,Que se vaya a su país y lo quite alli😠😠😠,1
s_1978,"Estan falseando las cifras creando empleo publico, contando a los que estan en ERTE y a los que estan haciendo cursos de formacion, eso no es bajada del paro, eso es enchufismo, pero a estos les da igual, son trileros de manual, les gusta vivir engañados.",0
s_4131,"5.87 INMIGRACIÓN
""Cumplimiento íntegro de la pena y expulsión. No hay otra.""
---
Ha sido condenado por la Audiencia Provincial un hombre, de nacionalidad marroquí y de 34 años de edad, a 10 años de cárcel por violar a un mujer en un callejón de Murcia hace dos años.
(@user)",1
s_1866,"Si que se puede, cobrando impuestos a la iglesia por ejemplo",0
s_2408,Inflando las instituciones de funcionarios y enchufados URL,0
s_887,"Tenga usted en cuenta que en huelva P ej, salio una oferta de 10.000 empleos y se quedo completamente vacía.

Evidentemente no todos los agricultores emplean a inmigrantes ilegales. Pero si es un fenómeno frecuente.

Y después están los que no son jornaleros, claro.",1
s_971,Que cansino este también,0
s_525,En los países nórdicos no existe educación ni sanidad para inmigrantes ilegales. Tienen salarios tres veces más altos de los que un 40% es confiscado para impuestos y nadie lo cuestiona. Nadie cuestiona pagar el IVA cuando va un “manita” a casa. Apenas existe corrupción.,1
s_2838,"Si a vosotros os quitarán del sueldo el 31% como a mi, las retenciones de los asalariados serían menores y la recaudación pública para poder hacer inversiones x ej en sanidad y educación PÚBLICA mayor",0
s_3290,"Más fuerte? Más fuerte que quien, que Uganda? Esto no se sostiene....cada vez los argumentos son más peregrinos, más inconsistentes. Qué pena de España en manos de estos elementos!!😩",0
s_414,¡Que la paguen los buenistas! Durante la Dictadura los niños salíamos el día del DOMUND a postular para los negritos. El que quería daba y el que pasaba del tema no estaba obligado.,1
s_3877,"Tolentino Tip del día: Los asilados pueden solicitar la nacionalidad española a los 5 años de residencia legal en España.

#TolentinoTips #Extranjería #Inmigración #Abogados #Lawyer #Attorney #ExtranjeríaMadrid #TolentinoAbogados #Expertos #ConsultaWebGratis URL",0
s_2280,"Además han de conciliar con sus mayores, que al menos les dan d e comer.",0
s_2949,Deja que terminen los ERTEs y se sumen esos números a las cifras de parados...,0
s_344,¿Por qué tenemos que pagar entre todos los españoles la carísima defensa jurídica de un señor cuyos excesos verbales en foros como la FAES o BMW le han llevado a esta situación? ¿Por qué el Gobierno cede a este chantaje del actual CGPJ? URL,0
s_2993,"Este es el problema de intentar hacerle ver a un analfabeto económico que ese dato es malo 😂😂. El sector privado debería crecer a un ritmo muchísimo mayor que el sector público, no en el mismo nivel. Te animo a que busques el por qué pero te doy una pista: no es sostenible a LP",0
s_2912,"Y lo dices tú qué sueltas los mismos mantras y mentiras que la derecha y extrema derecha? Gracias al PP y al PSOE están los contratos basura, despido libre, ley mordaza, ETT que no han echo ningún buen a la clase obrera. Es tanto vuestro fanatismo que no veis más allá",0
s_3920,No puedes desmentir la verdad: El 69% de las violaciones en manada son cometidas por inmigrantes,1
s_890,"Pasa algo parecido en Francia con el SIDA.

Los inmigrantes ilegales son un reservorio que están haciendo fallar el control de la enfermedad allí.

Al final, es mas caro no darles la sanidad que habérsela dado.",1
s_2088,Entonces ya seria hora que las personas que hemos cotizado mas de 40 años nos podamos jubilar con el 100% de la pension.,0
s_1973,"Si, la verdad es que es súper fácil deshacer lo que se ha hecho mal durante años y encima en mitad de una pandemia. Anda y calla que parece que digan la noticia que digan vais a soltar bilis por la boca",0
s_4087,"Esto no saldrá en la televisión, para no generar racismo. Tócate y baila",0
s_1080,Lo que no es normal es que venga uno de fuera a decir y decidir las costumbres del país que lo ha acogido. Y lo digo siendo extranjera. Esto ya es el acabose!,1
s_3629,"Tendréis que arreglar muchas cosas cuando lleguéis al gobierno,",0
s_1901,Con ellos hay 3 millones de parados. Con el PP y sin pandemia habían 6 millones. De NADA,0
s_2514,"Q nueva mierda fumas eh? Jajaja decir semejante mentira dice mucho de ti, de  lo fácilmente manipulable a eres y mamporrero de los aguiluchos! El no tener ni puta idea es el alimento del explorador. No solo es mentira sino q además el empleo creado es precario x la pura reforma",0
s_3522,"¿Todo eso a cambio de nada?
No me lo creo",0
s_1592,"Este no es un negro, es un puto chimpancés.",1
s_738,"Es que...a ver... como te lo explico... lo inmigrantes ilegales no han hecho nada ppr España, nunca. Espero lo hayas comprendido",1
s_3026,"Jajajajaja por favor antes de soltar algo asi para comparar tienes que mirar un poco más allá. Te gusta soltar ahi el discurso progre.
Noruega tiene unas empresas estatales que dan beneficios, no son deficitarias, entre otras cosas por los recursos naturales que tienen",0
s_2913,"Se dieron también ayudas a las Pymes, lo que pasa es que muchos ya venían tocados desde la crisis de 2008 en la que el gobierno no ayudó nada a nadie, subsistimos como pudimos y de esta a pesar de las ayudas muchos no han sobrevivido porque ya estaban en mala situación de antes",0
s_2396,"Tienes razón, que pasa con lxs menores de edad, las personas en edad de jubilación, las personas con discapacidad limitante? Aquí tiene que trabajar todo el mundo porque a mí me sale de los... Menudo estadista estás hecho! Jjjjjj",0
s_209,Pues los curritos de siempre/nos van a subir los impuestos/porqué como ya sabemos la sanidad no es gratuita/las pagas no contributivas a inmigrantes cada vez son más/condonacion de deuda catalana/4 ministerios más/vamos que nos van a sacar la sangre a chorros,1
s_3890,"Permiso de residencia para extranjeras víctimas de violencia de género.
#abogado #extranjería #inmigración... URL",0
s_2489,Los de Podemos almenos  sí que tienen másters. No como casado y PP que se los regalan el la Juan Carlos I,0
s_3788,Creeme que si. Y mas teniendo en cuenta que no hay trabajo para nadie y menos para gente sin papeles. La gente esa acaba delinquiendo porque no le queda otra. Asi que si lo hacen. Y por cierto yo no he dicho mena. Te he dado datos si no quieres verlos ya es tu problema,1
s_1205,"Pero este tio ...es catolico ? , es español ? , ahhh...no ?
Pues a su puto pais , multicultural y demicratico , a disfrutar de su ramadan y sus constumbres...!!!",1
s_1414,"No sabe ni lo que significa la palabra Democratico.
Se les llena la boca a esta panda de ignorantes.",0
s_607,"Si hablamos de los pocos que son unos delincuentes, pues el sistema policial y judicial estan para eso.

No hace falta prohibir la inmigración, que si, que hay gente ilegal que entra a malas, pero mucha es gente desesperada buscando poder vivir.",1
s_322,"Pues dejemos todos de pagar a la seguridad social, total, si es gratis que lo sea para todos.",0
s_2457,"Menudo truño de datos. Sólo habéis generado borregos con paguita, para ver si secuestrais votos; y mientras extendeis los ERTE's todo lo q sea posible para q no aumenten las cifras de paro.",0
s_2597,Spoiler para lobotomizados incapaces de interpretar gráficos sencillos👇 URL,0
s_452,"La solución a la inmigración ilegal no es un muro y la denegación de cualquier tipo de derecho. Pasa por no convertir a países con la mayor renta per cápita de África en mercados de esclavos a cambio de petróleo, por ejemplo.",0
s_2300,"Del gobierno más mentiroso 🤥 no creer nada, i el IPC octubre 5,5, cuantos han cotizado por un dia? URL",0
s_1413,que vaya a limpiarse los dientes con las ramas de árboles antes de querer abolir nuestras costumbres.,1
s_1058,A este se le manda a la mierd. Y se acabo. Que se vaya a su país a defender sus tradiciones y que nos deje a los demás con las nuestras. Es intolerable.,1
s_3193,El Mundo? 🤣🤣🤣🤣🤣,0
s_942,Pero y este payaso? Ahora van a venir los emigrantes a decirnos lo que hay que hacer y no hacer ?,1
s_227,Este Pedro Sánchez nos arruina antes que Zapatero primero dijo que era para echar a Rajoy y convocar elecciones y ahora dice que las elecciones serán en el 2020 qué piensa toda su legislatura y este nos arruina,0
s_1175,"Este tío odia tanto a los blancos que no tiene ni idea de lo que significa ser racista, siendo él el primero que lo es y Cristianofobo.",0
s_3891,Permiso de residencia para extranjeras víctimas de #violencia_de_genero URL #abogado #extranjeria #inmigracion #arraigolaboral URL,0
s_2391,"Aplaudo la capacidad para ser libre de decir lo que uno quiere. Aunque sean gilipolleces. Y eso le incumbe.

Resulta toda una incógnita indescifrable que ese dato del empleo público que da no vaya acompañado de otro dato: que la creación de empleo privado fue diez veces mayor.",0
s_1671,Y si es al revés? URL,0
s_1306,"Creo que exagera un poco este hombre. Yo tengo unos cuantos amigos de color de Gambia, Senegal, Colombia, Cuba, Ecuador, y nunca me han comentado ni se han sentido molestos ante una leyenda, que se ha adoptado en paises mayormente católicos. Es una reflexión por su parte ilógica.",0
s_4026,"14.9 EL GENERO DE LA VIOLENCIA
""la ha quemado ¿por el hecho de ser mujer? ¿Por ser marroqui? O por que es
UN CANALLA.""
---------------------
Un inmigrante marroquí quema a su mujer en un piso de El Vendrell  (@user 29/7)
 URL",1
s_1828,"Por gente así existe Venezuela. SECTARIOS incapaces de hacer una autocrítica del peor estado de España en 30 años. Pero da igual inflación disparada, violaciones, deuda el 140%, porque gobiernan los suyos. Aunque les mean encima y piensan que llueve.",0
s_2713,"Algún tipo de control se tendría con una empresa pública, pero no, la privatizaron y ahora es sálvese quien pueda.",0
s_3148,Qué menos,0
s_3069,"Esperaaaa ....quien proporciona el trabajo? El empleador o el empleado. Tu muy sonriente como tus sindicatos, con tu poltrona asegurada. Veremos que pasa.",0
s_1232,Que haya gente que se crea que está noticia es verdad demuestra que hay gente que se cree cualquier cosa ya xdddddd. Dejad de ser tan vendehumos que se os nota la bilis,0
s_1945,"Sesgado es dejar caer que en 4 años se puede cambiar toda la estructura productiva de España, que es el fectivamente lo que haría que españa saliera de la cola de Europa en desempleo. Eso es segado.",0
s_2358,"Actualmente es un orgullo tener una ministra de trabajo de la talla de @user a mi me ilusiona pensar que pueda llegar a ser presidenta de este país, mi voto ya lo tiene!!",0
s_1191,"Anda y que se vaya a la mierda, me hace gracia que vengan de fuera a imponer sus ideologías, si tan mal están, que se vuelvan al suyo",1
s_4251,Pues yo no pienso volver a Canarias en mi vida y creo que los alemanes tampoco. Ea Canarias a disfrutar lo votado.,0
s_3838,Estas cosas no hay que airearlas así tan alegremente cuando el delincuente es extranjero porque le vienen muy bien a Vox.,0
s_3863,#Permiso_de_residencia para #extranjeras víctimas de #violencia_de_género URL,0
s_507,"Si Almeida, Villacís y Ortega Smith tienen que pagar lo de Madrid Central lo lógico es que Escolar, Pedro Sánchez y Echenique paguen la sanidad a los inmigrantes ilegales que saltan la valla ¿No es así? URL",1
s_1455,"Menudo racista esté HP. Cómo puede estar éste, de Diputado en España 🇪🇸 🆘. Qué sé vaya a su país, si le molesta las tradiciones de los españoles 😡🇪🇸.",1
s_2,"Y los españoles dejaremos de pagar la sanidad privada , pagada con el dinero de todos los españoles",0
